gene_id	length
AT5G33050	6381
AT5G33070	483
AT5G33075	2478
AT5G33100	675
AT5G33125	3624
AT5G33150	972
AT5G33175	2421
AT5G33200	1281
AT5G33202	1407
AT5G33204	3995
AT5G33207	1571
AT5G33210	522
AT5G33220	1764
AT5G33223	840
AT5G33226	3084
AT5G33230	381
AT5G33232	2463
AT5G33234	3855
AT5G33237	825
AT5G33240	579
AT5G33250	1287
AT5G33251	1362
AT5G33252	4761
AT5G33253	3459
AT5G33254	933
AT5G33255	1816
AT5G33256	5701
AT5G33257	630
AT5G33258	711
AT5G33259	615
AT5G33260	1215
AT5G33270	1275
AT5G33280	2691
AT5G33285	1239
AT5G33290	1968
AT5G33300	1648
AT5G33303	1011
AT5G33306	5394
AT5G33310	4879
AT5G33315	699
AT5G33320	1776
AT5G33330	631
AT5G33340	1577
AT5G33350	1314
AT5G33355	585
AT5G33360	528
AT5G33365	842
AT5G33370	1568
AT5G33380	465
AT5G33381	5292
AT5G33382	4769
AT5G33383	2181
AT5G33384	1704
AT5G33385	2732
AT5G33386	1587
AT5G33387	603
AT5G33388	2754
AT5G33389	1905
AT5G33391	603
AT5G33392	2679
AT5G33393	1308
AT5G33390	1519
AT5G33395	1687
AT5G33398	390
AT5G33402	2332
AT5G33404	253
AT5G33406	1601
AT5G33399	1186
AT5G33400	696
AT5G33405	1274
AT5G33410	756
AT5G33415	4666
AT5G33420	2342
AT5G33422	2772
AT5G33424	2262
AT5G33427	1848
AT5G33428	6616
AT5G33432	736
AT5G33436	1169
AT5G33441	1503
AT5G33439	315
AT5G33433	377
AT5G33431	1156
AT5G33434	4455
AT5G33438	2016
AT5G33442	2635
AT5G33533	7678
AT5G33624	5976
AT5G33715	489
AT5G33806	1011
AT5G33898	747
AT5G33990	3120
AT5G34082	1876
AT5G34174	1233
AT5G34266	954
AT5G34358	351
AT5G34376	960
AT5G34394	1227
AT5G34412	1347
AT5G34431	2787
AT5G34450	492
AT5G34460	321
AT5G34480	2160
AT5G34500	471
AT5G34520	1560
AT5G34540	783
AT5G34560	984
AT5G34581	486
AT5G34602	1761
AT5G34623	4842
AT5G34644	1296
AT5G34665	4713
AT5G34686	1158
AT5G34696	1659
AT5G34707	1449
AT5G34728	2178
AT5G34749	1332
AT5G34770	4452
AT5G34780	1098
AT5G34790	3140
AT5G34795	1805
AT5G34800	3632
AT5G34810	663
AT5G34820	660
AT5G34825	1866
AT5G34830	468
AT5G34829	219
AT5G34831	879
AT5G34832	621
AT5G34833	5568
AT5G34834	2481
AT5G34835	987
AT5G34836	2721
AT5G34837	960
AT5G34838	936
AT5G34839	581
AT5G34841	1323
AT5G34842	3101
AT5G34843	1905
AT5G34844	2544
AT5G34845	1812
AT5G34846	2220
AT5G34847	531
AT5G34840	1260
AT5G34848	1023
AT5G34869	1196
AT5G34849	4224
AT5G34871	398
AT5G34851	5181
AT5G34828	276
AT5G34852	246
AT5G34853	3679
AT5G34850	2583
AT5G34854	2614
AT5G34855	1278
AT5G34856	6297
AT5G34857	1167
AT5G34858	1638
AT5G34859	339
AT5G34861	490
AT5G34862	3633
AT5G34863	4041
AT5G34864	3720
AT5G34865	1461
AT5G34866	1626
AT5G34867	5064
AT5G34868	2451
AT5G34860	1185
AT5G34870	1551
AT5G34880	1810
AT5G34882	348
AT5G34881	493
AT5G34883	384
AT5G34885	711
AT5G34887	400
AT5G34890	2579
AT5G34895	1473
AT5G34900	2304
AT5G34903	348
AT5G34905	425
AT5G34908	249
AT5G34910	264
AT5G34920	631
AT5G34925	804
AT5G34930	2181
AT5G34940	1948
AT5G34945	747
AT5G34950	705
AT5G34960	3102
AT5G34965	4881
AT5G34970	1437
AT5G34980	348
AT5G34985	5637
AT5G34990	2910
AT5G35000	674
AT5G35010	693
AT5G35020	279
AT5G35021	942
AT5G35023	2910
AT5G35025	4078
AT5G35030	565
AT5G35035	444
AT5G35040	711
AT5G35045	2833
AT5G35046	3387
AT5G35048	996
AT5G35050	819
AT5G35052	3636
AT5G35057	6135
AT5G35061	570
AT5G35065	2136
AT5G35069	183
AT5G35070	2010
AT5G35073	1338
AT5G35076	5178
AT5G35080	1404
AT5G35090	967
AT5G35100	2331
AT5G35110	885
AT5G35111	1170
AT5G35113	4661
AT5G35116	2100
AT5G35118	706
AT5G35120	324
AT5G35130	1545
AT5G35140	1706
AT5G35142	2793
AT5G35145	2283
AT5G35146	984
AT5G35148	1569
AT5G35150	2094
AT5G35160	2801
AT5G35170	2365
AT5G35180	2836
AT5G35190	1244
AT5G35195	177
AT5G35200	2252
AT5G35205	4689
AT5G35207	753
AT5G35210	6011
AT5G35220	1898
AT5G35230	1101
AT5G35240	2317
AT5G35250	1155
AT5G35260	819
AT5G35270	639
AT5G35280	618
AT5G35300	309
AT5G35310	423
AT5G35320	1187
AT5G35330	1271
AT5G35331	5265
AT5G35332	3606
AT5G35334	1068
AT5G35336	1290
AT5G35337	973
AT5G35338	675
AT5G35339	314
AT5G35341	2893
AT5G35340	3111
AT5G35344	889
AT5G35348	657
AT5G35353	1653
AT5G35354	2111
AT5G35356	867
AT5G35360	2195
AT5G35370	2839
AT5G35375	537
AT5G35380	2303
AT5G35390	2376
AT5G35400	1727
AT5G35405	583
AT5G35407	135
AT5G35410	1890
AT5G35413	4092
AT5G35416	4725
AT5G35420	743
AT5G35425	886
AT5G35430	2850
AT5G35450	4409
AT5G35460	1846
AT5G35475	486
AT5G35480	559
AT5G35490	521
AT5G35495	3522
AT5G35510	464
AT5G35520	1139
AT5G35525	730
AT5G35530	1172
AT5G35535	5853
AT5G35540	570
AT5G35550	1073
AT5G35555	4458
AT5G35560	2966
AT5G35570	2744
AT5G35575	2868
AT5G35580	1755
AT5G35590	1202
AT5G35600	1230
AT5G35601	756
AT5G35602	5226
AT5G35603	483
AT5G35604	897
AT5G35606	3159
AT5G35607	1491
AT5G35608	2193
AT5G35605	73
AT5G35610	468
AT5G35615	1860
AT5G35620	1035
AT5G35630	1920
AT5G35640	614
AT5G35643	7041
AT5G35646	693
AT5G35650	465
AT5G35655	603
AT5G35657	2763
AT5G35660	1279
AT5G35670	1912
AT5G35680	830
AT5G35688	431
AT5G35690	2438
AT5G35695	636
AT5G35698	234
AT5G35700	2643
AT5G35710	878
AT5G35715	1522
AT5G35720	1215
AT5G35725	4803
AT5G35730	1868
AT5G35732	711
AT5G35735	1717
AT5G35736	963
AT5G35737	372
AT5G35738	791
AT5G35740	750
AT5G35750	4459
AT5G35753	2362
AT5G35756	5805
AT5G35760	840
AT5G35770	1793
AT5G35775	2757
AT5G35777	4575
AT5G35780	1009
AT5G35790	2082
AT5G35791	2088
AT5G35792	399
AT5G35794	1989
AT5G35796	1396
AT5G35798	572
AT5G35800	528
AT5G35802	1605
AT5G35805	342
AT5G35810	1044
AT5G35820	4029
AT5G35830	849
AT5G35840	3836
AT5G35860	540
AT5G35870	922
AT5G35880	159
AT5G35890	864
AT5G35900	745
AT5G35910	2998
AT5G35912	1692
AT5G35914	1254
AT5G35915	918
AT5G35917	1473
AT5G35918	986
AT5G35920	468
AT5G35923	609
AT5G35926	1944
AT5G35930	3861
AT5G35932	1400
AT5G35935	6504
AT5G35940	1667
AT5G35945	393
AT5G35950	1335
AT5G35960	1682
AT5G35965	4617
AT5G35970	3475
AT5G35980	3829
AT5G35995	1865
AT5G36000	1927
AT5G36002	1511
AT5G36001	1581
AT5G36005	5181
AT5G36010	666
AT5G36015	939
AT5G36020	2166
AT5G36030	1068
AT5G36035	696
AT5G36040	387
AT5G36050	759
AT5G36060	498
AT5G36070	675
AT5G36075	3126
AT5G36080	462
AT5G36090	426
AT5G36100	1251
AT5G36110	1603
AT5G36120	846
AT5G36125	4087
AT5G36130	739
AT5G36140	1029
AT5G36150	2452
AT5G36160	1736
AT5G36170	1717
AT5G36180	1862
AT5G36185	554
AT5G36190	438
AT5G36200	1416
AT5G36210	3078
AT5G36220	1932
AT5G36223	2865
AT5G36226	2437
AT5G36228	1910
AT5G36230	1694
AT5G36240	765
AT5G36250	2186
AT5G36260	1915
AT5G36270	917
AT5G36275	1764
AT5G36280	309
AT5G36290	1307
AT5G36293	513
AT5G36296	2814
AT5G36297	246
AT5G36300	883
AT5G36310	348
AT5G36320	357
AT5G36330	369
AT5G36350	485
AT5G36360	357
AT5G36370	357
AT5G36380	357
AT5G36450	604
AT5G36460	357
AT5G36480	357
AT5G36490	357
AT5G36500	357
AT5G36510	357
AT5G36520	357
AT5G36530	357
AT5G36540	357
AT5G36550	357
AT5G36650	477
AT5G36655	2193
AT5G36657	300
AT5G36658	357
AT5G36659	325
AT5G36661	357
AT5G36662	357
AT5G36660	2338
AT5G36670	3885
AT5G36680	1002
AT5G36685	475
AT5G36690	1731
AT5G36700	1655
AT5G36710	953
AT5G36720	264
AT5G36722	283
AT5G36730	1233
AT5G36732	2973
AT5G36734	534
AT5G36736	501
AT5G36740	4135
AT5G36770	1051
AT5G36775	459
AT5G36790	1654
AT5G36800	980
AT5G36810	412
AT5G36825	2939
AT5G36840	1305
AT5G36850	696
AT5G36860	3615
AT5G36870	5746
AT5G36880	2735
AT5G36890	2059
AT5G36900	363
AT5G36903	386
AT5G36904	485
AT5G36905	1902
AT5G36910	905
AT5G36920	591
AT5G36925	879
AT5G36930	4630
AT5G36935	10101
AT5G36937	708
AT5G36940	2292
AT5G36950	1963
AT5G36960	811
AT5G36970	1031
AT5G36980	462
AT5G36990	1210
AT5G37000	2146
AT5G37010	2249
AT5G37017	627
AT5G37020	3482
AT5G37030	1917
AT5G37040	729
AT5G37050	749
AT5G37055	834
AT5G37060	2897
AT5G37070	907
AT5G37072	573
AT5G37080	1701
AT5G37090	408
AT5G37100	810
AT5G37110	3924
AT5G37120	297
AT5G37125	2397
AT5G37130	2966
AT5G37140	2079
AT5G37145	1605
AT5G37150	2520
AT5G37160	1368
AT5G37170	1148
AT5G37175	411
AT5G37180	2837
AT5G37190	2973
AT5G37200	654
AT5G37210	2199
AT5G37220	645
AT5G37230	806
AT5G37240	627
AT5G37250	613
AT5G37260	980
AT5G37270	627
AT5G37280	651
AT5G37290	1035
AT5G37300	1687
AT5G37310	2249
AT5G37320	1623
AT5G37330	2592
AT5G37340	1854
AT5G37350	2190
AT5G37352	727
AT5G37360	1316
AT5G37370	1818
AT5G37380	1935
AT5G37381	2859
AT5G37383	2361
AT5G37385	429
AT5G37390	1887
AT5G37400	2066
AT5G37410	2027
AT5G37415	951
AT5G37420	1740
AT5G37430	1824
AT5G37440	1352
AT5G37442	855
AT5G37445	826
AT5G37450	2808
AT5G37460	1890
AT5G37470	1940
AT5G37475	1175
AT5G37473	222
AT5G37474	345
AT5G37476	884
AT5G37478	876
AT5G37480	1177
AT5G37485	744
AT5G37490	1723
AT5G37500	2879
AT5G37510	2573
AT5G37520	600
AT5G37530	1669
AT5G37540	1791
AT5G37550	1125
AT5G37560	1335
AT5G37570	2415
AT5G37590	1964
AT5G37600	1588
AT5G37610	581
AT5G37620	1959
AT5G37630	3596
AT5G37640	969
AT5G37650	1824
AT5G37660	1397
AT5G37665	5393
AT5G37670	834
AT5G37680	1001
AT5G37690	1442
AT5G37710	2133
AT5G37720	1358
AT5G37730	820
AT5G37732	380
AT5G37740	986
AT5G37750	1304
AT5G37760	641
AT5G37770	1737
AT5G37780	920
AT5G37790	2185
AT5G37800	1365
AT5G37810	1175
AT5G37820	915
AT5G37830	4440
AT5G37840	904
AT5G37850	1437
AT5G37860	789
AT5G37870	846
AT5G37872	1371
AT5G37875	2247
AT5G37880	465
AT5G37890	1828
AT5G37900	726
AT5G37910	831
AT5G37920	1830
AT5G37930	1303
AT5G37940	1418
AT5G37950	1735
AT5G37960	327
AT5G37970	1089
AT5G37980	1323
AT5G37990	1144
AT5G38000	1397
AT5G38005	545
AT5G38010	1703
AT5G38020	1608
AT5G38030	2104
AT5G38035	4466
AT5G38037	681
AT5G38040	1826
AT5G38050	1680
AT5G38060	704
AT5G38070	992
AT5G38080	474
AT5G38090	441
AT5G38096	1022
AT5G38100	1404
AT5G38110	1213
AT5G38120	1901
AT5G38130	1554
AT5G38140	1484
AT5G38150	2100
AT5G38160	442
AT5G38170	444
AT5G38180	434
AT5G38190	2862
AT5G38192	6187
AT5G38195	420
AT5G38197	347
AT5G38200	1758
AT5G38212	4835
AT5G38210	2600
AT5G38220	1665
AT5G38230	2441
AT5G38240	2143
AT5G38250	2099
AT5G38260	1917
AT5G38270	1221
AT5G38275	1401
AT5G38280	2659
AT5G38285	2676
AT5G38290	1137
AT5G38300	1162
AT5G38310	973
AT5G38317	384
AT5G38320	883
AT5G38330	519
AT5G38340	3911
AT5G38344	1376
AT5G38350	2592
AT5G38360	1099
AT5G38365	5724
AT5G38378	264
AT5G38380	1603
AT5G38383	8937
AT5G38386	1272
AT5G38390	1792
AT5G38393	4248
AT5G38396	1389
AT5G38400	589
AT5G38410	1410
AT5G38420	935
AT5G38430	1894
AT5G38435	672
AT5G38437	649
AT5G38440	402
AT5G38450	1899
AT5G38460	2148
AT5G38470	1480
AT5G38480	1239
AT5G38490	1461
AT5G38500	1236
AT5G38510	1701
AT5G38520	1354
AT5G38530	1920
AT5G38540	2173
AT5G38550	2146
AT5G38560	2930
AT5G38565	1599
AT5G38570	1140
AT5G38580	507
AT5G38590	1690
AT5G38595	429
AT5G38600	2079
AT5G38610	769
AT5G38620	1050
AT5G38630	1516
AT5G38640	2320
AT5G38650	789
AT5G38660	2093
AT5G38670	876
AT5G38680	1074
AT5G38690	2447
AT5G38700	1153
AT5G38705	5205
AT5G38710	2015
AT5G38720	1335
AT5G38730	2093
AT5G38740	1363
AT5G38750	408
AT5G38760	582
AT5G38770	511
AT5G38780	1454
AT5G38790	659
AT5G38800	749
AT5G38810	780
AT5G38820	1899
AT5G38830	1980
AT5G38840	2603
AT5G38850	3462
AT5G38860	1301
AT5G38870	658
AT5G38880	3519
AT5G38890	1020
AT5G38895	1240
AT5G38900	1072
AT5G38910	866
AT5G38920	579
AT5G38930	905
AT5G38940	985
AT5G38950	315
AT5G38960	916
AT5G38970	1974
AT5G38975	425
AT5G38980	727
AT5G38990	2980
AT5G39000	2853
AT5G39010	542
AT5G39020	2677
AT5G39024	96
AT5G39030	2810
AT5G39040	2349
AT5G39050	2037
AT5G39060	1897
AT5G39070	737
AT5G39080	1775
AT5G39090	1680
AT5G39095	4434
AT5G39100	808
AT5G39110	822
AT5G39120	830
AT5G39130	864
AT5G39140	459
AT5G39150	891
AT5G39155	4493
AT5G39160	1112
AT5G39170	465
AT5G39180	892
AT5G39185	4478
AT5G39190	1087
AT5G39200	675
AT5G39205	207
AT5G39210	897
AT5G39220	1435
AT5G39230	360
AT5G39240	610
AT5G39245	3795
AT5G39250	1656
AT5G39260	1067
AT5G39270	954
AT5G39280	924
AT5G39290	940
AT5G39300	936
AT5G39310	1230
AT5G39320	2014
AT5G39330	2041
AT5G39340	1191
AT5G39350	2088
AT5G39360	1321
AT5G39365	490
AT5G39370	393
AT5G39380	2441
AT5G39390	1509
AT5G39400	1807
AT5G39410	2064
AT5G39420	2558
AT5G39430	1536
AT5G39440	1485
AT5G39450	2341
AT5G39460	1716
AT5G39470	513
AT5G39471	1955
AT5G39473	647
AT5G39480	1707
AT5G39490	1701
AT5G39493	739
AT5G39500	4997
AT5G39510	1207
AT5G39520	1028
AT5G39530	1506
AT5G39535	126
AT5G39532	287
AT5G39533	1450
AT5G39540	591
AT5G39550	2259
AT5G39560	1478
AT5G39570	1788
AT5G39580	1290
AT5G39590	1945
AT5G39600	973
AT5G39610	1312
AT5G39620	615
AT5G39630	624
AT5G39635	411
AT5G39640	231
AT5G39645	186
AT5G39650	992
AT5G39660	2421
AT5G39670	889
AT5G39680	2449
AT5G39690	885
AT5G39693	295
AT5G39700	573
AT5G39710	2538
AT5G39720	703
AT5G39730	1024
AT5G39740	1339
AT5G39750	1068
AT5G39760	1511
AT5G39770	3819
AT5G39785	2025
AT5G39790	1287
AT5G39800	677
AT5G39810	1104
AT5G39820	1303
AT5G39830	1687
AT5G39840	2770
AT5G39850	1041
AT5G39860	856
AT5G39861	1044
AT5G39862	3171
AT5G39863	450
AT5G39865	1886
AT5G39870	908
AT5G39880	1458
AT5G39890	1361
AT5G39900	2280
AT5G39910	1122
AT5G39920	377
AT5G39930	1598
AT5G39940	1679
AT5G39950	697
AT5G39955	495
AT5G39960	2346
AT5G39970	2320
AT5G39980	2361
AT5G39990	2991
AT5G39995	956
AT5G40000	1691
AT5G40010	1859
AT5G40020	1110
AT5G40030	1880
AT5G40040	633
AT5G40050	1248
AT5G40060	4001
AT5G40070	474
AT5G40080	733
AT5G40090	1815
AT5G40100	3520
AT5G40110	843
AT5G40120	1158
AT5G40130	360
AT5G40140	2225
AT5G40150	1540
AT5G40155	514
AT5G40160	1583
AT5G40170	2770
AT5G40180	795
AT5G40190	1084
AT5G40200	2321
AT5G40210	1344
AT5G40212	704
AT5G40220	975
AT5G40230	1437
AT5G40240	1562
AT5G40250	1965
AT5G40260	1154
AT5G40270	1933
AT5G40275	895
AT5G40280	1676
AT5G40290	1347
AT5G40300	1315
AT5G40310	1158
AT5G40316	723
AT5G40320	1849
AT5G40330	977
AT5G40340	3830
AT5G40348	576
AT5G40350	992
AT5G40360	1600
AT5G40370	999
AT5G40380	2732
AT5G40382	512
AT5G40384	126
AT5G40390	2991
AT5G40395	208
AT5G40400	2433
AT5G40405	2131
AT5G40410	1981
AT5G40420	925
AT5G40430	771
AT5G40440	1886
AT5G40450	9194
AT5G40460	1217
AT5G40470	1919
AT5G40480	6292
AT5G40490	1776
AT5G40500	760
AT5G40510	1440
AT5G40520	2526
AT5G40530	1320
AT5G40540	1867
AT5G40550	1349
AT5G40560	1461
AT5G40570	787
AT5G40580	1368
AT5G40590	1117
AT5G40600	2480
AT5G40595	426
AT5G40605	5237
AT5G40610	1593
AT5G40620	677
AT5G40630	937
AT5G40640	2230
AT5G40645	459
AT5G40650	1142
AT5G40660	1665
AT5G40670	1426
AT5G40680	1248
AT5G40690	1328
AT5G40700	1353
AT5G40710	1191
AT5G40720	2494
AT5G40730	677
AT5G40740	2717
AT5G40750	894
AT5G40760	2081
AT5G40770	2161
AT5G40780	1905
AT5G40790	1236
AT5G40800	1437
AT5G40810	1693
AT5G40820	9206
AT5G40830	1706
AT5G40840	2869
AT5G40850	2576
AT5G40855	237
AT5G40860	1152
AT5G40870	1951
AT5G40880	2154
AT5G40890	3082
AT5G40900	1032
AT5G40910	4122
AT5G40920	3511
AT5G40930	884
AT5G40940	1300
AT5G40942	1000
AT5G40950	950
AT5G40960	799
AT5G40970	1646
AT5G40980	756
AT5G40981	254
AT5G40990	1419
AT5G41000	2301
AT5G41010	690
AT5G41020	1915
AT5G41030	974
AT5G41040	1737
AT5G41050	1136
AT5G41060	1947
AT5G41070	1524
AT5G41071	214
AT5G41080	1516
AT5G41090	884
AT5G41100	2304
AT5G41110	2845
AT5G41109	141
AT5G41120	2328
AT5G41130	2487
AT5G41140	3615
AT5G41150	3649
AT5G41160	1156
AT5G41170	2099
AT5G41180	2479
AT5G41190	2060
AT5G41200	993
AT5G41210	1188
AT5G41220	2202
AT5G41240	2164
AT5G41250	1686
AT5G41260	2404
AT5G41265	72
AT5G41270	1133
AT5G41280	1235
AT5G41290	1207
AT5G41300	1168
AT5G41310	3050
AT5G41315	2337
AT5G41320	1664
AT5G41330	2533
AT5G41340	2302
AT5G41350	1404
AT5G41360	2741
AT5G41370	2768
AT5G41380	1954
AT5G41390	1298
AT5G41400	901
AT5G41401	165
AT5G41410	2631
AT5G41420	245
AT5G41430	486
AT5G41440	375
AT5G41450	495
AT5G41460	2093
AT5G41470	1095
AT5G41480	1856
AT5G41471	110
AT5G41490	1164
AT5G41491	477
AT5G41494	850
AT5G41500	1212
AT5G41505	738
AT5G41510	1203
AT5G41520	1008
AT5G41530	429
AT5G41540	3117
AT5G41550	3297
AT5G41560	674
AT5G41570	891
AT5G41580	2822
AT5G41590	917
AT5G41600	1411
AT5G41610	3066
AT5G41612	2956
AT5G41620	2295
AT5G41630	1368
AT5G41640	594
AT5G41650	679
AT5G41660	1551
AT5G41663	172
AT5G41670	2289
AT5G41675	72
AT5G41680	1605
AT5G41685	575
AT5G41690	2468
AT5G41700	819
AT5G41710	1990
AT5G41720	778
AT5G41730	2517
AT5G41740	3999
AT5G41750	4302
AT5G41755	5865
AT5G41760	1856
AT5G41761	1028
AT5G41765	953
AT5G41770	2479
AT5G41780	2149
AT5G41790	5240
AT5G41800	1743
AT5G41810	1418
AT5G41820	2193
AT5G41830	1392
AT5G41835	4959
AT5G41840	1623
AT5G41850	1232
AT5G41860	768
AT5G41870	1643
AT5G41880	1682
AT5G41890	1231
AT5G41900	1845
AT5G41905	143
AT5G41908	471
AT5G41910	1108
AT5G41920	1782
AT5G41940	1989
AT5G41950	2380
AT5G41960	964
AT5G41970	1469
AT5G41980	1393
AT5G41990	2254
AT5G42000	1123
AT5G42010	2949
AT5G42020	2575
AT5G42030	1258
AT5G42040	972
AT5G42050	1784
AT5G42053	307
AT5G42060	568
AT5G42070	705
AT5G42080	2690
AT5G42090	2560
AT5G42092	1891
AT5G42100	2152
AT5G42110	792
AT5G42120	2118
AT5G42130	1663
AT5G42140	3828
AT5G42146	680
AT5G42150	1704
AT5G42170	1786
AT5G42180	1231
AT5G42190	1045
AT5G42200	1005
AT5G42210	1954
AT5G42220	3373
AT5G42223	314
AT5G42230	2293
AT5G42232	398
AT5G42235	575
AT5G42240	2361
AT5G42242	363
AT5G42250	1651
AT5G42260	1606
AT5G42265	260
AT5G42270	2491
AT5G42280	2420
AT5G42300	1425
AT5G42290	619
AT5G42310	2593
AT5G42320	1703
AT5G42323	494
AT5G42325	702
AT5G42330	892
AT5G42340	2341
AT5G42350	2151
AT5G42360	2261
AT5G42370	2001
AT5G42380	1374
AT5G42390	4647
AT5G42400	5144
AT5G42410	612
AT5G42420	1519
AT5G42430	1188
AT5G42440	1676
AT5G42445	465
AT5G42450	1852
AT5G42460	1423
AT5G42470	1560
AT5G42480	3069
AT5G42490	3396
AT5G42500	957
AT5G42504	228
AT5G42505	587
AT5G42510	947
AT5G42520	1433
AT5G42530	598
AT5G42540	3508
AT5G42560	1440
AT5G42567	433
AT5G42565	348
AT5G42568	183
AT5G42570	1124
AT5G42580	1776
AT5G42590	1847
AT5G42600	2669
AT5G42610	1047
AT5G42620	3219
AT5G42630	1312
AT5G42635	357
AT5G42640	903
AT5G42645	4864
AT5G42650	2032
AT5G42655	711
AT5G42660	2434
AT5G42670	1627
AT5G42677	269
AT5G42680	1243
AT5G42690	2208
AT5G42700	1029
AT5G42710	2575
AT5G42720	1845
AT5G42730	1091
AT5G42740	2469
AT5G42750	1857
AT5G42760	1339
AT5G42765	997
AT5G42770	1124
AT5G42780	1040
AT5G42785	728
AT5G42790	1244
AT5G42797	246
AT5G42800	1520
AT5G42810	1849
AT5G42820	2578
AT5G42825	994
AT5G42830	1668
AT5G42840	2293
AT5G42850	1168
AT5G42860	1416
AT5G42870	3369
AT5G42880	2442
AT5G42890	843
AT5G42895	402
AT5G42900	1054
AT5G42905	777
AT5G42910	1448
AT5G42920	2927
AT5G42930	1677
AT5G42940	2794
AT5G42950	5651
AT5G42955	483
AT5G42957	354
AT5G42960	935
AT5G42965	404
AT5G42970	1678
AT5G42980	1035
AT5G42990	789
AT5G43000	849
AT5G43010	1659
AT5G43015	2484
AT5G43020	2566
AT5G43030	1858
AT5G43035	413
AT5G43040	2093
AT5G43050	1031
AT5G43060	2047
AT5G43065	4215
AT5G43066	225
AT5G43070	994
AT5G43080	1578
AT5G43090	1627
AT5G43100	2686
AT5G43105	4242
AT5G43110	1557
AT5G43120	1767
AT5G43130	2793
AT5G43140	1200
AT5G43150	741
AT5G43160	1132
AT5G43170	702
AT5G43175	812
AT5G43180	922
AT5G43185	597
AT5G43190	1744
AT5G43196	1315
AT5G43200	689
AT5G43210	882
AT5G43211	165
AT5G43230	2982
AT5G43240	1697
AT5G43250	862
AT5G43260	964
AT5G43270	2004
AT5G43280	1354
AT5G43285	287
AT5G43290	1142
AT5G43300	1652
AT5G43310	4067
AT5G43320	2385
AT5G43330	1462
AT5G43340	1551
AT5G43350	2012
AT5G43360	1566
AT5G43370	1869
AT5G43380	1659
AT5G43390	2166
AT5G43400	2398
AT5G43401	270
AT5G43403	993
AT5G43405	297
AT5G43410	396
AT5G43415	5802
AT5G43420	1637
AT5G43430	1017
AT5G43440	1308
AT5G43450	1552
AT5G43460	1355
AT5G43470	3902
AT5G43480	246
AT5G43490	991
AT5G43500	2400
AT5G43510	384
AT5G43513	356
AT5G43516	275
AT5G43518	401
AT5G43520	1079
AT5G43525	334
AT5G43530	4084
AT5G43535	71
AT5G43540	840
AT5G43550	372
AT5G43560	3867
AT5G43570	551
AT5G43580	681
AT5G43590	1717
AT5G43600	1875
AT5G43603	105
AT5G43610	1768
AT5G43620	1518
AT5G43630	3045
AT5G43640	792
AT5G43650	962
AT5G43660	1233
AT5G43670	2944
AT5G43680	1275
AT5G43690	1374
AT5G43695	352
AT5G43700	1356
AT5G43710	2204
AT5G43720	1507
AT5G43725	525
AT5G43730	3784
AT5G43740	3212
AT5G43745	2839
AT5G43750	1002
AT5G43755	531
AT5G43760	2217
AT5G43770	678
AT5G43780	1904
AT5G43790	1738
AT5G43800	7641
AT5G43810	3668
AT5G43822	845
AT5G43820	1763
AT5G43830	1213
AT5G43840	1056
AT5G43850	1037
AT5G43860	1177
AT5G43870	2556
AT5G43880	3255
AT5G43890	1800
AT5G43900	5255
AT5G43910	1532
AT5G43920	2734
AT5G43930	2958
AT5G43935	882
AT5G43940	1440
AT5G43950	1953
AT5G43960	2080
AT5G43970	696
AT5G43980	1281
AT5G43990	2682
AT5G44000	1492
AT5G44005	951
AT5G44010	1333
AT5G44020	1751
AT5G44030	3632
AT5G44040	1746
AT5G44050	1892
AT5G44060	1314
AT5G44065	426
AT5G44070	1815
AT5G44080	2076
AT5G44090	2594
AT5G44100	2392
AT5G44110	1208
AT5G44120	1731
AT5G44130	1225
AT5G44140	874
AT5G44150	1378
AT5G44160	1872
AT5G44170	1159
AT5G44180	6096
AT5G44190	1594
AT5G44200	1395
AT5G44210	1145
AT5G44220	888
AT5G44230	2525
AT5G44240	3688
AT5G44250	1516
AT5G44255	560
AT5G44260	1719
AT5G44265	381
AT5G44270	1007
AT5G44280	2033
AT5G44286	85
AT5G44290	2669
AT5G44300	607
AT5G44306	351
AT5G44310	1313
AT5G44313	714
AT5G44316	1413
AT5G44320	2194
AT5G44330	1410
AT5G44340	1797
AT5G44345	546
AT5G44350	1381
AT5G44360	1775
AT5G44370	2244
AT5G44380	1944
AT5G44390	1985
AT5G44400	2014
AT5G44410	1936
AT5G44415	1836
AT5G44416	3858
AT5G44417	1738
AT5G44418	370
AT5G44420	579
AT5G44430	548
AT5G44440	2164
AT5G44450	1007
AT5G44460	1009
AT5G44470	327
AT5G44480	1470
AT5G44490	1446
AT5G44495	409
AT5G44500	1510
AT5G44510	3662
AT5G44520	1327
AT5G44530	2931
AT5G44540	360
AT5G44550	961
AT5G44555	359
AT5G44560	1005
AT5G44562	696
AT5G44565	686
AT5G44568	718
AT5G44569	705
AT5G44570	446
AT5G44572	1845
AT5G44574	1022
AT5G44575	657
AT5G44578	527
AT5G44580	1143
AT5G44582	534
AT5G44585	1457
AT5G44590	1161
AT5G44600	1299
AT5G44610	825
AT5G44620	2783
AT5G44630	2191
AT5G44635	2840
AT5G44640	1737
AT5G44650	1319
AT5G44660	1692
AT5G44670	2106
AT5G44680	1722
AT5G44690	2358
AT5G44700	4373
AT5G44710	795
AT5G44720	1317
AT5G44730	1123
AT5G44740	2306
AT5G44750	3842
AT5G44760	1437
AT5G44770	1685
AT5G44780	2619
